# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Dec 16 09:44:13 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%')
#
# COLUMN pl_name:        Planet Name 0
# COLUMN discoverymethod: Discovery Method 
# COLUMN pl_orbper:      Orbital Period [days] 2
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag 
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]) 6 
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius] 10
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass] 14
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity 18
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg] 22
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim
HAT-P-49 b,Transit,2.69154800,0.00000600,-0.00000600,0,0.043780,0.000480,-0.000490,0,15.838,1.457,-0.863,0,562.55910,69.92260,-69.92260,0,0.120000,,,1,86.200,1.700,-1.700,0
HAT-P-49 b,Transit,2.69155000,0.00000600,-0.00000600,0,,,,,17.822,2.018,-2.018,0,699.22600,187.51970,-187.51970,0,0.000000,,,0,86.200,1.700,-1.700,0
HAT-P-5 b,Transit,2.78849000,0.00002500,-0.00002500,0,,,,,13.563,1.121,-1.121,0,311.47340,63.56600,-63.56600,0,0.000000,,,0,86.750,0.440,-0.440,0
HAT-P-5 b,Transit,2.78849100,,,0,0.040710,0.000490,-0.000970,0,14.056,0.572,-0.628,0,336.89980,34.96130,-34.96130,0,,,,,86.750,0.440,-0.440,0
HAT-P-5 b,Transit,2.78847320,0.00000040,-0.00000040,0,0.040970,0.000970,-0.001890,0,13.574,0.291,-0.202,0,,,,,,,,,86.160,,,-1
HAT-P-5 b,Transit,2.78847360,0.00000052,-0.00000052,0,0.040730,0.000500,-0.000930,0,14.056,0.572,-0.628,0,324.18660,31.78300,-31.78300,0,0.072000,,,1,86.750,0.440,-0.440,0
HAT-P-5 b,Transit,2.78849100,0.00002500,-0.00002500,0,0.040750,0.000760,-0.000760,0,14.120,0.560,-0.560,0,336.89000,34.96000,-34.96000,0,0.000000,,,0,86.750,0.440,-0.440,0
HAT-P-50 b,Transit,3.12201090,0.00000650,-0.00000650,0,0.045270,0.000580,-0.001500,0,14.437,0.717,-0.717,0,431.93097,22.24810,-27.33338,0,0.084000,,,1,83.650,0.570,-0.570,0
HAT-P-50 b,Transit,3.12201090,0.00000650,-0.00000650,0,0.045300,0.000580,-0.001400,0,14.437,0.717,-0.717,0,429.07050,23.20159,-23.20159,0,0.115000,,,1,83.650,0.570,-0.570,0
HAT-P-51 b,Transit,4.21802780,0.00000590,-0.00000590,0,0.050690,0.000490,-0.000490,0,14.493,0.605,-0.605,0,98.20947,5.72094,-5.72094,0,0.123000,,,1,88.480,0.570,-0.570,0
HAT-P-51 b,Transit,4.21802780,0.00000590,-0.00000590,0,0.050670,0.000480,-0.000470,0,14.493,0.605,-0.605,0,98.84513,6.03877,-6.03877,0,0.070000,,,1,88.480,0.570,-0.570,0
HAT-P-52 b,Transit,2.75359530,0.00000940,-0.00000940,0,0.036960,0.000370,-0.000380,0,11.310,0.807,-0.807,0,259.66711,13.03103,-12.39537,0,0.030000,,,1,87.020,0.860,-0.860,0
HAT-P-52 b,Transit,2.75359530,0.00000940,-0.00000940,0,0.036940,0.000380,-0.000380,0,11.310,0.807,-0.807,0,259.98494,9.21707,-9.21707,0,0.047000,,,1,87.020,0.860,-0.860,0
HAT-P-52 b,Transit,2.75359650,0.00000110,-0.00000110,0,,,,,,,,,,,,,,,,,,,,
HAT-P-53 b,Transit,1.96162410,0.00000390,-0.00000390,0,0.031600,0.000410,-0.000430,0,14.773,1.020,-1.020,0,469.43491,13.34886,-13.98452,0,0.085000,,,1,86.200,1.500,-1.500,0
HAT-P-53 b,Transit,1.96162410,0.00000390,-0.00000390,0,0.031590,0.000420,-0.000420,0,14.773,1.020,-1.020,0,471.65972,17.79848,-17.79848,0,0.134000,,,1,86.200,1.500,-1.500,0
HAT-P-54 b,Transit,3.79984700,0.00001400,-0.00001400,0,0.041170,0.000430,-0.000430,0,10.581,0.314,-0.314,0,241.55080,10.17056,-10.17056,0,0.074000,,,1,87.040,0.084,-0.084,0
HAT-P-54 b,Transit,3.79984700,0.00001400,-0.00001400,0,0.041220,0.000430,-0.000430,0,10.581,0.314,-0.314,0,578.45060,731.00900,-311.47340,0,0.660000,,,1,87.040,0.084,-0.084,0
HAT-P-55 b,Transit,3.58524670,0.00000640,-0.00000640,0,0.046040,0.000560,-0.000550,0,13.249,0.616,-0.616,0,184.34140,16.84499,-17.16282,0,0.170000,,,1,87.700,0.560,-0.560,0
HAT-P-55 b,Transit,3.58524670,0.00000640,-0.00000640,0,0.046040,0.000560,-0.000560,0,13.249,0.616,-0.616,0,184.97706,17.79848,-17.79848,0,0.139000,,,1,87.700,0.560,-0.560,0
HAT-P-56 b,Transit,2.79086200,0.00001500,-0.00001600,0,,,,,16.720,1.980,-0.860,0,,,,,,,,,,,,
HAT-P-56 b,Transit,2.79083000,0.00000500,-0.00000500,0,,,,,16.926,1.233,-1.233,0,734.18730,139.84520,-139.84520,0,,,,,82.130,0.180,-0.180,0
HAT-P-56 b,Transit,2.79083270,0.00000470,-0.00000470,0,0.042320,0.000380,-0.000410,0,16.432,0.448,-0.448,0,603.87700,69.92260,-88.99240,0,0.290000,,,1,82.130,0.180,-0.180,0
HAT-P-56 b,Transit,2.79083300,0.00000400,-0.00000400,0,,,,,,,,,,,,,,,,,82.600,0.700,-0.600,0
HAT-P-56 b,Transit,2.79083270,0.00000470,-0.00000470,0,0.042300,0.000390,-0.000390,0,16.432,0.448,-0.448,0,692.86940,79.45750,-79.45750,0,0.246000,,,1,82.130,0.180,-0.180,0
HAT-P-56 b,Transit,2.79096300,0.00006800,-0.00006800,0,0.044700,0.001900,-0.001900,0,17.000,4.500,-4.500,0,,,,,,,,,,,,
HAT-P-56 b,Transit,2.79088210,,,0,,,,,19.100,,,0,,,,,,,,,,,,
HAT-P-57 b,Transit,2.46530000,0.00000300,-0.00000300,0,,,,,19.504,4.035,-4.035,0,448.14030,483.10160,-483.10160,0,0.000000,,,0,88.260,0.850,-0.850,0
HAT-P-57 b,Transit,2.46529500,0.00000320,-0.00000320,0,0.040600,0.001100,-0.001100,0,15.838,0.605,-0.605,0,587.98550,,,1,0.000000,,,0,88.260,0.850,-0.850,0
HAT-P-58 b,Transit,4.01383790,0.00000240,-0.00000240,0,0.049940,0.000440,-0.000440,0,14.930,0.482,-0.482,0,118.23217,9.53485,-9.53485,0,0.073000,,,1,85.640,0.340,-0.340,0
HAT-P-59 b,Transit,4.14198700,0.00002500,-0.00002500,0,,,,,13.023,0.668,-0.668,0,,,,,,,,,,,,
HAT-P-59 b,Transit,4.14197710,0.00000120,-0.00000120,0,0.050640,0.000370,-0.000370,0,12.588,0.146,-0.146,0,489.45575,21.29450,-21.29450,0,0.030000,,,1,85.180,0.100,-0.100,0
HAT-P-6 b,Transit,3.85298000,0.00000500,-0.00000500,0,,,,,16.589,1.681,-1.681,0,419.53560,95.34900,-95.34900,0,0.000000,,,0,85.510,0.350,-0.350,0
HAT-P-6 b,Transit,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-6 b,Transit,3.85300300,0.00000140,-0.00000140,0,0.052440,0.000920,-0.000920,0,15.637,0.908,-0.908,0,337.85329,18.11631,-18.11631,0,,,,,84.880,0.510,-0.510,0
HAT-P-6 b,Transit,3.85298500,,,0,0.052370,0.000850,-0.000900,0,14.908,0.717,-0.650,0,336.58197,16.84499,-16.52716,0,,,,,85.510,0.350,-0.350,0
HAT-P-6 b,Transit,3.85300300,0.00000120,-0.00000120,0,0.052390,0.000800,-0.000820,0,14.908,0.684,-0.684,0,351.51998,12.39537,-12.71320,0,0.044000,,,1,85.510,0.350,-0.350,0
HAT-P-6 b,Transit,3.85298500,0.00000500,-0.00000500,0,0.052350,0.000870,-0.000870,0,14.908,0.684,-0.684,0,335.93200,37.82000,-37.82000,0,0.000000,,,0,85.510,0.350,-0.350,0
HAT-P-6 b,Transit,,,,,,,,,,,,,351.83781,13.03103,-13.03103,0,0.023000,0.022000,-0.020000,0,,,,
HAT-P-60 b,Transit,4.79539000,0.00023000,-0.00023000,0,,,,,18.065,0.818,-0.818,0,,,,,,,,,,,,
HAT-P-60 b,Transit,4.79478130,0.00000240,-0.00000240,0,0.062770,0.000170,-0.000170,0,18.282,0.269,-0.269,0,182.43351,12.07748,-12.07748,0,0.250000,,,1,83.750,0.170,-0.170,0
HAT-P-61 b,Transit,1.90231289,0.00000077,-0.00000077,0,0.030100,0.000340,-0.000340,0,10.077,0.303,-0.303,0,335.94463,22.24799,-22.24799,0,0.113000,,,1,83.620,0.240,-0.240,0
HAT-P-62 b,Transit,2.64532350,0.00000390,-0.00000390,0,0.037720,0.000240,-0.000240,0,12.027,0.325,-0.325,0,241.86742,27.96890,-27.96890,0,0.101000,,,1,87.930,0.640,-0.640,0
HAT-P-63 b,Transit,3.37772800,0.00001300,-0.00001300,0,0.042940,0.000350,-0.000350,0,12.543,0.370,-0.370,0,195.14664,7.62788,-7.62788,0,0.069000,,,1,88.450,0.440,-0.440,0
HAT-P-64 b,Transit,4.00723200,0.00000170,-0.00000170,0,0.053870,0.000300,-0.000300,0,19.089,0.785,-0.785,0,184.34048,57.20911,-41.31769,0,0.101000,,,1,88.010,0.700,-0.700,0
HAT-P-65 b,Transit,2.60545520,0.00000310,-0.00000310,0,0.039510,0.000540,-0.000540,0,21.185,1.457,-1.457,0,167.49641,26.37989,-26.37989,0,0.304000,,,1,84.200,1.300,-1.300,0
HAT-P-66 b,Transit,2.97208600,0.00000570,-0.00000570,0,0.043630,0.001210,-0.000640,0,17.822,1.793,-1.121,0,248.86089,18.11631,-18.11631,0,0.090000,,,1,86.200,1.800,-1.800,0
HAT-P-67 b,Transit,4.81010250,0.00000043,-0.00000033,0,0.065050,0.002730,-0.000790,0,23.371,1.076,-0.796,0,108.06220,79.45750,-60.38770,0,0.000000,,,0,88.800,1.100,-1.300,0
HAT-P-68 b,Transit,2.29840551,0.00000052,-0.00000052,0,0.029960,0.000430,-0.000120,0,12.016,0.135,-0.135,0,230.10892,13.66669,-13.66669,0,0.041000,,,1,88.730,0.470,-0.270,0
HAT-P-69 b,Transit,4.78693600,0.00015100,-0.00015100,0,,,,,17.668,0.661,-0.661,0,,,,,,,,,,,,
HAT-P-69 b,Transit,4.78694910,0.00000180,-0.00000210,0,0.065550,0.000700,-0.000350,0,18.786,0.572,-0.370,0,1137.83140,184.34140,-184.34140,0,0.000000,,,0,87.190,0.520,-0.720,0
HAT-P-7 b,Transit,2.20473536,0.00000004,-0.00000004,0,,,,,16.050,0.350,-0.340,0,,,,,,,,,,,,
HAT-P-7 b,Transit,2.20473542,0.00000004,-0.00000004,0,0.037600,,,0,16.100,0.810,-0.910,0,,,,,0.000000,,,0,87.210,,,0
HAT-P-7 b,Transit,,,,,,,,,,,,,539.35751,8.58141,-8.26358,0,0.005500,0.007000,-0.003300,0,,,,
HAT-P-7 b,Transit,2.20473536,0.00000004,-0.00000004,0,0.038100,,,0,16.390,0.150,-0.140,0,,,,,0.000000,,,0,89.950,,,0
HAT-P-7 b,Transit,2.20473537,0.00000014,-0.00000014,0,0.039000,,,0,22.300,3.000,-3.000,0,,,,,0.000000,,,0,88.240,,,0
HAT-P-7 b,Transit,2.20473040,0.00000240,-0.00000240,0,0.038050,0.000360,-0.000360,0,16.421,0.179,-0.179,0,571.77617,12.71320,-12.71320,0,,,,,83.400,0.120,-0.120,0
HAT-P-7 b,Transit,2.20473536,0.00000004,-0.00000004,0,0.038100,,,0,16.390,0.150,-0.140,0,,,,,0.000000,,,0,89.950,,,0
HAT-P-7 b,Transit,2.20473700,0.00001700,-0.00001700,0,0.037700,0.000500,-0.000500,0,15.043,0.762,-0.762,0,564.44200,24.47200,-24.47200,0,0.000000,,,0,83.111,0.030,-0.030,0
HAT-P-7 b,Transit,2.20473540,0.00000010,-0.00000010,0,0.035500,0.004500,-0.002100,0,15.906,1.995,-0.953,0,566.05523,25.74423,-17.79848,0,0.000000,,,0,83.143,0.023,-0.020,0
HAT-P-7 b,Transit,,,,,,,,,16.416,0.699,-0.663,0,,,,,,,,,,,,
HAT-P-7 b,Transit,2.20473040,0.00000240,-0.00000240,0,0.032000,0.003300,-0.001300,0,15.278,2.186,-0.975,0,564.44200,24.47200,-15.57300,0,0.039000,,,1,80.800,2.800,-1.200,0
HAT-P-7 b,Transit,,,,,,,,,,,,,,,,,,,,,,,,
HAT-P-7 b,Transit,2.20473720,0.00000110,-0.00000110,0,0.036760,0.000190,-0.000190,0,16.713,0.684,-0.684,0,534.59006,6.67443,-6.35660,0,0.001600,0.003400,-0.001000,0,82.200,1.200,-1.200,0
HAT-P-7 b,Transit,2.20473700,0.00001700,-0.00001700,0,0.038130,0.000360,-0.000360,0,16.926,0.224,-0.224,0,574.00098,11.44188,-11.44188,0,0.004000,,,1,83.151,0.030,-0.033,0
HAT-P-7 b,Transit,2.20473536,0.00000004,-0.00000004,0,0.038100,,,0,16.390,0.150,-0.140,0,,,,,0.000000,,,0,89.950,,,0
HAT-P-7 b,Transit,2.20473542,0.00000004,-0.00000004,0,,,,0,,,,0,,,,,,,,0,,,,0
HAT-P-7 b,Transit,2.20474000,0.00001700,-0.00001700,0,,,,,16.926,2.354,-2.354,0,584.80720,168.44990,-168.44990,0,0.000000,,,0,83.110,0.030,-0.030,0
HAT-P-7 b,Transit,2.20473540,0.00000002,-0.00000002,0,,,,,,,,,,,,,,,,,,,,
HAT-P-70 b,Transit,2.74432100,0.00000200,-0.00000200,0,,,,,20.268,0.693,-0.693,0,,,,,,,,,,,,
HAT-P-70 b,Transit,2.74432452,0.00000079,-0.00000068,0,0.047390,0.000310,-0.001060,0,20.961,1.681,-1.121,0,2154.88740,,,0,0.000000,,,0,96.500,1.420,-0.910,0
HAT-P-8 b,Transit,3.07637760,0.00000400,-0.00000400,0,0.048700,0.002600,-0.002600,0,16.810,0.900,-0.670,0,483.08000,57.21000,-50.85000,0,0.000000,,,0,87.500,1.900,-0.900,0
HAT-P-8 b,Transit,3.07633730,0.00000310,-0.00000310,0,0.044900,0.000700,-0.000700,0,,,,,483.10160,57.20940,-57.20940,0,0.000000,,,0,,,,
HAT-P-8 b,Transit,3.07634580,0.00000240,-0.00000240,0,0.044960,0.000460,-0.000450,0,16.814,0.785,-0.785,0,430.34182,11.12405,-11.12405,0,0.006000,,,1,87.500,1.900,-0.900,0
HAT-P-8 b,Transit,3.07634000,0.00000400,-0.00000400,0,,,,,15.693,1.457,-1.457,0,406.82240,85.81410,-85.81410,0,0.000000,,,0,87.800,0.760,-0.760,0
HAT-P-8 b,Transit,,,,,,,,,,,,,414.45032,20.65895,-20.34112,0,0.002900,0.016000,-0.002400,0,,,,
HAT-P-9 b,Transit,3.92281072,0.00000102,-0.00000102,0,0.052870,0.000780,-0.000780,0,15.614,0.751,-0.729,0,238.05467,20.34112,-20.02329,0,0.084000,0.052000,-0.047000,0,86.440,0.370,-0.360,0
HAT-P-9 b,Transit,3.92289000,,,0,,,,,15.693,,,0,212.94610,25.42640,-25.42640,0,,,,,,,,
HAT-P-9 b,Transit,3.92281400,0.00000200,-0.00000200,0,0.052900,0.001700,-0.001800,0,15.693,0.673,-0.673,0,241.86863,31.78300,-29.24036,0,0.160000,,,1,86.500,0.200,-0.200,0
HAT-P-9 b,Transit,3.92289000,0.00004000,-0.00004000,0,0.053000,0.002000,-0.002000,0,15.690,0.670,-0.670,0,247.90000,28.60000,-28.60000,0,0.000000,,,0,86.500,0.200,-0.200,0
HAT-P-9 b,Transit,3.92281400,0.00000200,-0.00000200,0,0.052900,0.001400,-0.001400,0,15.468,1.121,-1.121,0,247.27174,26.37989,-26.37989,0,,,,,86.100,0.540,-0.540,0
HATS-1 b,Transit,3.44645900,0.00000400,-0.00000400,0,0.044400,0.000800,-0.000800,0,14.594,1.816,-1.098,0,589.55000,83.26800,-62.29200,0,0.120000,0.092000,-0.092000,0,85.600,0.600,-1.400,0
HATS-1 b,Transit,3.44645900,0.00000400,-0.00000400,0,0.044460,0.000800,-0.000840,0,14.594,1.793,-1.098,0,556.20250,60.38770,-60.38770,0,0.082000,,,1,85.600,0.600,-1.400,0
HATS-10 b,Transit,3.31284600,0.00000580,-0.00000580,0,0.044930,0.000710,-0.000760,0,10.862,0.684,-0.504,0,185.93055,30.82951,-38.13960,0,0.280000,,,1,87.790,0.720,-0.720,0
HATS-10 b,Transit,3.31284600,0.00000580,-0.00000580,0,0.044910,0.000740,-0.000740,0,10.862,0.684,-0.504,0,167.17858,25.74423,-25.74423,0,0.501000,,,1,87.790,0.720,-0.720,0
HATS-11 b,Transit,3.61919200,0.00003200,-0.00003100,0,,,,,10.200,4.100,-4.100,0,,,,,,,,,,,,
HATS-11 b,Transit,3.61916340,0.00000310,-0.00000310,0,,,,,16.668,0.347,-0.347,0,263.79890,31.78300,-31.78300,0,,,,,89.030,0.360,-0.470,0
HATS-11 b,Transit,3.61916700,0.00001100,-0.00001000,0,,,,,17.700,2.200,-1.700,0,,,,,,,,,,,,
HATS-11 b,Transit,3.61918800,0.00002800,-0.00002900,0,0.050700,0.001200,-0.001200,0,18.030,0.720,-0.720,0,,,,,,,,,,,,
HATS-11 b,Transit,3.61916130,0.00000990,-0.00000990,0,0.046140,0.000930,-0.000930,0,16.926,0.874,-0.874,0,270.15550,38.13960,-38.13960,0,0.340000,,,1,88.310,0.860,-0.860,0
HATS-12 b,Transit,3.14284600,0.00001800,-0.00001800,0,,,,,8.845,1.625,-0.818,0,,,,,,,,,83.117,1.388,-0.991,0
HATS-12 b,Transit,3.14281100,0.00001300,-0.00001300,0,,,,,5.690,1.230,-0.610,0,,,,,,,,,,,,
HATS-12 b,Transit,3.14272000,0.00005200,-0.00005100,0,,,,,7.800,0.900,-0.600,0,,,,,,,,,,,,
HATS-12 b,Transit,3.14283300,0.00001100,-0.00001100,0,0.047950,0.000770,-0.000770,0,15.132,1.906,-1.906,0,756.43540,34.96130,-34.96130,0,0.085000,,,1,82.700,1.900,-1.900,0
HATS-12 b,Transit,3.14283470,0.00000220,-0.00000220,0,,,,,15.513,0.661,-0.661,0,759.61370,27.65121,-27.65121,0,,,,,82.270,0.640,-0.640,0
HATS-12 b,Transit,3.14270200,0.00005300,-0.00005300,0,0.044100,0.000500,-0.000500,0,7.760,0.470,-0.470,0,,,,,,,,,,,,
HATS-13 b,Transit,3.04404990,0.00000270,-0.00000270,0,0.040570,0.000410,-0.000410,0,13.585,0.392,-0.392,0,172.58169,22.88376,-22.88376,0,0.181000,,,1,88.550,0.430,-0.430,0
HATS-13 b,Transit,3.04404990,0.00000270,-0.00000270,0,0.040590,0.000410,-0.000420,0,13.585,0.392,-0.392,0,188.15536,27.65121,-31.14734,0,0.220000,,,1,88.550,0.430,-0.430,0
HATS-14 b,Transit,2.76676410,0.00000270,-0.00000270,0,0.038150,0.000320,-0.000320,0,11.646,0.359,-0.247,0,340.39593,22.24810,-22.24810,0,0.142000,,,1,88.830,0.660,-0.660,0
HATS-14 b,Transit,2.76676400,0.00000300,-0.00000200,0,,,,,11.657,0.336,-0.224,0,340.07810,22.24810,-22.24810,0,,,,,89.000,0.300,-0.400,0
HATS-14 b,Transit,2.76676410,0.00000270,-0.00000270,0,0.038150,0.000320,-0.000310,0,11.646,0.359,-0.247,0,339.76027,29.87602,-30.82951,0,0.110000,,,1,88.830,0.660,-0.660,0
HATS-15 b,Transit,1.74748753,0.00000094,-0.00000094,0,0.027120,0.000230,-0.000230,0,12.386,0.448,-0.448,0,689.69110,47.67450,-47.67450,0,0.126000,,,1,87.130,0.970,-0.670,0
HATS-16 b,Transit,2.68650200,0.00001100,-0.00001100,0,0.037440,0.000450,-0.000450,0,14.572,1.681,-1.681,0,1039.30410,60.38770,-60.38770,0,0.000000,,,1,83.530,1.370,-0.860,0
HATS-17 b,Transit,16.25461100,0.00007300,-0.00007300,0,0.130800,0.001200,-0.001200,0,8.709,0.628,-0.628,0,425.25654,20.65895,-20.65895,0,0.029000,0.022000,-0.022000,0,89.080,0.260,-0.260,0
HATS-18 b,Transit,0.83784340,0.00000047,-0.00000047,0,0.017610,0.000270,-0.000270,0,14.986,1.143,-0.549,0,629.30340,24.47291,-24.47291,0,0.166000,,,0,85.500,1.900,-2.800,0
HATS-18 b,Transit,0.83784000,0.00000047,-0.00000047,0,0.017400,0.000980,-0.000980,0,14.897,0.841,-0.841,0,629.14449,24.15508,-24.15508,0,,,,,85.290,0.013,-0.013,0
HATS-2 b,Transit,1.35413300,0.00000100,-0.00000100,0,0.023000,0.000300,-0.000300,0,13.092,0.336,-0.336,0,427.46300,47.67200,-47.67200,0,0.000000,,,0,87.200,0.700,-0.700,0
HATS-2 b,Transit,1.35413300,0.00000100,-0.00000100,0,0.022980,0.000320,-0.000320,0,13.092,0.336,-0.336,0,486.27990,38.13960,-73.10090,0,0.290000,,,1,87.200,0.700,-0.700,0
HATS-22 b,Transit,4.72281240,0.00000520,-0.00000520,0,0.050250,0.000420,-0.000420,0,10.682,0.538,-0.325,0,870.85420,34.96130,-34.96130,0,0.079000,0.026000,-0.026000,0,87.960,0.210,-0.210,0
HATS-23 b,Transit,2.16051560,0.00000450,-0.00000450,0,0.033970,0.000470,-0.000470,0,20.849,3.363,-4.484,0,467.21010,22.88376,-22.88376,0,0.114000,,,1,81.020,0.930,-0.620,0
HATS-24 b,Transit,1.34849540,0.00000130,-0.00000130,0,0.025470,0.000230,-0.000230,0,16.668,0.874,-0.605,0,775.50520,57.20940,-57.20940,0,0.242000,,,1,86.600,1.200,-1.200,0
HATS-24 b,Transit,1.34849750,0.00000033,-0.00000033,0,0.025760,0.000780,-0.000780,0,17.374,0.247,-0.247,0,,,,,,,,,85.820,1.580,-1.580,0
HATS-24 b,Transit,1.34849780,0.00000090,-0.00000090,0,0.023800,0.001000,-0.001000,0,15.637,0.639,-0.639,0,718.29580,54.03110,-54.03110,0,0.000000,,,0,85.970,0.230,-0.280,0
HATS-25 b,Transit,4.29864320,0.00000450,-0.00000450,0,0.051630,0.000600,-0.000600,0,14.123,1.121,-1.121,0,194.82979,13.34886,-13.34886,0,0.176000,,,1,86.930,0.710,-0.710,0
HATS-26 b,Transit,3.30238810,0.00000760,-0.00000760,0,0.047350,0.001330,-0.000680,0,19.616,2.354,-2.354,0,206.58950,24.15508,-24.15508,0,0.245000,,,1,86.200,1.900,-1.900,0
HATS-27 b,Transit,4.63703800,0.00001400,-0.00001400,0,0.061100,0.000680,-0.000680,0,16.814,2.242,-1.233,0,168.44990,41.31790,-41.31790,0,0.581000,,,1,87.300,1.300,-1.300,0
HATS-28 b,Transit,3.18107810,0.00000390,-0.00000390,0,0.041310,0.000530,-0.000530,0,13.384,0.785,-0.785,0,213.58176,27.65121,-27.65121,0,0.202000,,,1,86.170,0.420,-0.420,0
HATS-29 b,Transit,4.60587490,0.00000630,-0.00000630,0,0.054750,0.000880,-0.000880,0,14.022,0.684,-0.684,0,207.54299,20.02329,-20.02329,0,0.158000,,,1,87.370,0.340,-0.340,0
HATS-3 b,Transit,3.54785000,0.00000500,-0.00000500,0,,,,,11.097,2.130,-2.130,0,174.80650,73.10090,-73.10090,0,0.000000,,,0,86.200,0.300,-0.300,0
HATS-3 b,Transit,3.54785100,0.00000500,-0.00000500,0,0.048500,0.000400,-0.000600,0,15.480,0.392,-0.392,0,340.38200,43.22300,-43.22300,0,0.000000,,,0,86.200,0.300,-0.300,0
HATS-3 b,Transit,3.54785100,0.00000500,-0.00000500,0,0.048520,0.000530,-0.000540,0,15.480,0.392,-0.392,0,349.61300,57.20940,-60.38770,0,0.300000,,,1,86.200,0.300,-0.300,0
HATS-3 b,Transit,3.54785100,0.00000500,-0.00000500,0,0.048500,0.000400,-0.000600,0,15.480,0.392,-0.392,0,340.39593,43.22488,-43.22488,0,0.000000,,,0,86.200,0.300,-0.300,0
HATS-30 b,Transit,3.17435160,0.00000260,-0.00000260,0,0.043540,0.000420,-0.000420,0,13.171,0.583,-0.583,0,224.38798,12.39537,-12.39537,0,0.096000,,,1,86.840,0.480,-0.480,0
HATS-31 b,Transit,3.37796000,0.00001200,-0.00001200,0,0.047800,0.001200,-0.001200,0,18.383,2.466,-2.466,0,279.69040,38.13960,-38.13960,0,0.233000,,,1,85.000,2.500,-1.600,0
HATS-32 b,Transit,2.81265480,0.00000550,-0.00000550,0,0.040240,0.000530,-0.000530,0,14.000,1.614,-1.076,0,292.40360,31.78300,-31.78300,0,0.471000,,,1,87.100,1.200,-1.200,0
HATS-33 b,Transit,2.54955510,0.00000610,-0.00000610,0,0.037270,0.000370,-0.000370,0,13.787,1.255,-0.908,0,378.85336,16.84499,-16.84499,0,0.080000,,,1,87.620,0.920,-0.920,0
HATS-33 b,Transit,2.54956400,0.00000062,-0.00000062,0,0.037310,0.001330,-0.001330,0,12.935,0.168,-0.168,0,,,,,,,,,87.550,1.030,-1.030,0
HATS-34 b,Transit,2.10616070,0.00000470,-0.00000470,0,0.031660,0.000340,-0.000340,0,16.029,2.130,-2.130,0,299.07803,22.88376,-22.88376,0,0.108000,,,1,82.280,0.430,-0.590,0
HATS-35 b,Transit,1.82099930,0.00000160,-0.00000160,0,0.031990,0.000330,-0.000330,0,16.410,0.773,-0.493,0,388.38826,24.79074,-24.79074,0,0.306000,,,1,86.900,1.300,-1.300,0
HATS-36 b,Transit,4.17518700,0.00003400,-0.00003400,0,,,,,13.400,1.500,-1.100,0,,,,,,,,,,,,
HATS-36 b,Transit,4.17523870,0.00000220,-0.00000220,0,0.054250,0.000430,-0.000430,0,13.843,0.482,-0.482,0,1022.14128,19.70546,-19.70546,0,0.105000,0.028000,-0.028000,0,87.610,0.230,-0.230,0
HATS-36 b,Transit,4.17518600,0.00003300,-0.00003300,0,0.052300,0.000600,-0.000600,0,12.920,0.380,-0.380,0,,,,,,,,,,,,
